method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch
LSTM_SAC,5,2,31,1412031,0,1,0,-158.48542999703017,1985,940.2999877929688,129.20635986328125,14.48349666595459,0.0,9.755972548666168,1935.3158600447107,0.4858638360826772,nan
LSTM_SAC,5,2,32,1412032,1,0,0,207.21770922388166,619,939.171630859375,9.870377540588379,9.870377540588379,13.678142547607422,15.631950815101433,966.3163456524256,0.9719090803801695,1.0289028265985976
LSTM_SAC,5,2,33,1412033,1,0,0,202.5971134049455,694,955.1306762695312,9.960186958312988,9.960186958312988,5.1584930419921875,14.96677688451253,1037.7268665531794,0.9204066185951296,1.0864763244818452
LSTM_SAC,5,2,34,1412034,1,0,0,196.39969673521148,653,940.6009521484375,9.969965934753418,9.969965934753418,2.251239776611328,14.889733187820061,970.8885444687471,0.9688042541104629,1.0322002569220554
LSTM_SAC,5,2,35,1412035,0,1,0,-153.12970957987486,1934,914.1629638671875,129.25112915039062,14.597944259643555,0.0240478515625,9.689842608592626,1872.8773268401915,0.4881061619820608,nan
LSTM_SAC,5,2,36,1412036,1,0,0,211.48856293273346,676,877.0425415039062,9.997050285339355,9.997050285339355,10.172218322753906,14.320348836525657,967.3323779870293,0.9066610003574865,1.1029480694611447
LSTM_SAC,5,2,37,1412037,1,0,0,201.29905526189125,739,905.1519165039062,9.968196868896484,9.968196868896484,3.469940185546875,13.558712928962965,1001.465976809672,0.9038269271886905,1.1064065142542845
LSTM_SAC,5,2,38,1412038,0,1,0,-151.20627139282394,2060,966.0969848632812,129.2088623046875,11.036709785461426,0.0,9.57233079909121,1970.9269029483755,0.4901739295445531,nan
LSTM_SAC,5,2,39,1412039,0,0,1,-39.032916311941584,2200,964.5211791992188,104.93359375,19.37874984741211,9.586101531982422,8.885267096839168,1953.0339119869927,0.4938578758307001,nan
LSTM_SAC,5,2,40,1412040,1,0,0,206.82741226986042,577,868.65185546875,9.777986526489258,9.777986526489258,15.075979232788086,15.3485443205726,884.6148701129094,0.9819548425156792,1.0183767691781944
LSTM_SAC,5,2,41,1412041,1,0,0,205.7936334425986,670,906.5552368164062,9.987982749938965,9.987982749938965,6.370006084442139,14.694210578256579,983.5646209546775,0.9217037879386881,1.0849472608075255
LSTM_SAC,5,2,42,1412042,0,1,0,-143.87815946928723,1386,937.0849609375,129.44894409179688,11.221473693847656,0.0157012939453125,10.139042898668528,1404.0442546967572,0.6674183935462132,nan
LSTM_SAC,5,2,43,1412043,1,0,0,208.26156837717957,648,903.7733154296875,9.961544036865234,9.961544036865234,16.704893112182617,14.9755954131668,969.4457681030527,0.9322577344353478,1.0726647396555873
LSTM_SAC,5,2,44,1412044,1,0,0,209.2455898973358,657,903.6713256835938,9.963462829589844,9.963462829589844,11.254711151123047,14.849279117729385,974.6916594842279,0.9271355888710328,1.0785908900527632
LSTM_SAC,5,2,45,1412045,1,0,0,209.49003665296132,822,994.8178100585938,9.983935356140137,9.983935356140137,7.955162048339844,13.618486914103919,1118.1269913927792,0.889718089015464,1.1239515216629694
LSTM_SAC,5,2,46,1412046,0,1,0,-149.6565185181397,2118,919.5830688476562,129.27142333984375,11.111472129821777,0.0,9.321575946775218,1973.1738457762124,0.46604259975172546,nan
LSTM_SAC,5,2,47,1412047,1,0,0,207.93569686520158,678,904.8447265625,9.959165573120117,9.959165573120117,4.9813690185546875,14.493865516773015,981.9901473025992,0.9214397201927048,1.0852581868197146
LSTM_SAC,5,2,48,1412048,1,0,0,206.68272009490138,579,881.1928100585938,9.81972599029541,9.81972599029541,30.7209415435791,15.664041600079116,905.2409059771136,0.9734345898868076,1.0272903905297648
LSTM_SAC,5,2,49,1412049,1,0,0,204.46880853909312,593,898.0001831054688,9.86384105682373,9.86384105682373,7.237876892089844,15.672211070486908,928.3702305460907,0.9672867069178236,1.033819645042383
LSTM_SAC,5,2,50,1412050,1,0,0,186.2658808318996,812,982.8073120117188,9.971738815307617,9.971738815307617,1.9422111511230469,13.849906786028388,1124.017304159897,0.8743702684775656,1.1436802417140488
LSTM_SAC,5,2,51,1412051,1,0,0,209.15890734056646,666,985.27294921875,9.78779411315918,9.78779411315918,15.344574928283691,15.358416976334455,1021.0189810510615,0.9649898459326254,1.0362803341557845
LSTM_SAC,5,2,52,1412052,1,0,0,210.34503034182995,627,898.5150756835938,9.992466926574707,9.992466926574707,11.79438591003418,14.8591030661189,931.0162245031526,0.9650906740783133,1.036172068448414
LSTM_SAC,5,2,53,1412053,1,0,0,206.17396948678538,639,944.28515625,9.912300109863281,9.912300109863281,7.666099548339844,15.15572897835703,967.7802934311086,0.975722653849656,1.0248814005235598
LSTM_SAC,5,2,54,1412054,1,0,0,206.87093622733002,663,865.243408203125,9.96356201171875,9.96356201171875,7.261871337890625,14.236723643352542,943.4779885069185,0.9170785315006639,1.0904191578486166
LSTM_SAC,5,2,55,1412055,1,0,0,207.86864550192865,580,866.4539184570312,9.965228080749512,9.965228080749512,11.138565063476562,15.297532553302831,885.9182498082322,0.9780292015031701,1.0224643583883408
LSTM_SAC,5,2,56,1412056,1,0,0,208.79341999167556,680,978.6039428710938,9.883856773376465,9.883856773376465,8.519561767578125,15.21715604207095,1033.2548902136873,0.9471079712661304,1.055845827866026
LSTM_SAC,5,2,57,1412057,1,0,0,208.1138921162683,601,872.4108276367188,9.898932456970215,9.898932456970215,7.210517883300781,15.132828801126527,908.8058238238522,0.9599529456864621,1.0417177263672026
LSTM_SAC,5,2,58,1412058,1,0,0,209.94025826911667,669,871.9691772460938,9.983553886413574,9.983553886413574,9.607551574707031,14.15869546898812,946.8757724272888,0.9208907890956233,1.0859050951981692
LSTM_SAC,5,2,59,1412059,1,0,0,209.56654052855254,676,858.2810668945312,9.981279373168945,9.981279373168945,11.176715850830078,13.99520914679801,945.5155154974426,0.9077387444488241,1.1016385563747162
LSTM_SAC,5,2,60,1412060,0,1,0,-149.74226151498078,2036,891.7154541015625,129.28390502929688,14.936880111694336,0.0,9.439146859648185,1920.423691386553,0.46433266684902263,nan
LSTM_SAC,5,2,61,1412061,1,0,0,210.9629939449767,690,951.1951293945312,9.892843246459961,9.892843246459961,9.401538848876953,14.43158881076868,993.7811255821226,0.9571475095558432,1.044771041053058
LSTM_SAC,5,2,62,1412062,1,0,0,206.90101187765129,628,977.8492431640625,9.96861457824707,9.96861457824707,23.09663963317871,15.793444670309686,991.3175016903067,0.986413779134052,1.0137733486223954
LSTM_SAC,5,2,63,1412063,1,0,0,208.7912643036939,613,890.1123046875,9.881595611572266,9.881595611572266,11.550132751464844,15.048893211619111,921.4840804857392,0.9659551624790932,1.0352447389312893
LSTM_SAC,5,2,64,1412064,1,0,0,206.83878425101085,651,924.8639526367188,9.975969314575195,9.975969314575195,9.52431869506836,15.29023207094629,994.8447064147726,0.9296566053708514,1.0756659977703142
LSTM_SAC,5,2,65,1412065,1,0,0,205.76039716178028,640,979.9489135742188,9.807005882263184,9.807005882263184,8.232673645019531,15.754680174216627,1006.6555052184335,0.9734699790486719,1.027253044800883
LSTM_SAC,5,2,66,1412066,1,0,0,211.08786011865578,663,872.0790405273438,9.945632934570312,9.945632934570312,11.860400199890137,14.38852067536718,953.2661522402873,0.91483269229465,1.0930960474223184
LSTM_SAC,5,2,67,1412067,1,0,0,211.164491850332,775,951.57080078125,9.977105140686035,9.977105140686035,14.643505096435547,13.89649327485792,1076.0560560044971,0.8843134105062582,1.1308208019004402
LSTM_SAC,5,2,68,1412068,1,0,0,207.93413030496254,564,850.2128295898438,9.856817245483398,9.856817245483398,12.854633331298828,15.466696889687936,871.3571913739411,0.9757339906143917,1.0248694927296
LSTM_SAC,5,2,69,1412069,0,1,0,-168.54897942551014,2156,881.2437133789062,129.3684539794922,10.532368659973145,0.0,9.215389426541904,1985.8742813098054,0.44375604320615514,nan
LSTM_SAC,5,2,70,1412070,1,0,0,206.33854311779777,622,944.47509765625,9.848876953125,9.848876953125,8.700599670410156,15.714198253258248,976.3753892105558,0.967327841415484,1.0337756830576768
LSTM_SAC,5,2,71,1412071,0,1,0,-153.8287628360119,998,969.5169677734375,129.5206298828125,11.69098949432373,0.0,12.417774880696872,1238.7985281305664,0.7826268321746446,nan
LSTM_SAC,5,2,72,1412072,1,0,0,209.2460017286833,710,960.4449462890625,9.99501895904541,9.99501895904541,15.131437301635742,14.651347402115944,1039.7906806341584,0.923690665993752,1.0826135164245172
LSTM_SAC,5,2,73,1412073,1,0,0,208.3254963162858,654,976.6171264648438,9.868392944335938,9.868392944335938,16.35540008544922,15.337794938765535,1002.1166042183232,0.9745543805519821,1.0261100046911755
LSTM_SAC,5,2,74,1412074,1,0,0,206.1716538886397,653,867.3019409179688,9.923445701599121,9.923445701599121,5.4036712646484375,14.442406617390251,942.3855779944993,0.9203259909427766,1.0865715081844052
LSTM_SAC,5,2,75,1412075,0,1,0,-139.71715907689835,846,970.4673461914062,131.183837890625,18.556568145751953,0.0,13.62302896479061,1152.151277218678,0.8423089618354099,nan
LSTM_SAC,5,2,76,1412076,1,0,0,206.78358132344061,647,894.0020751953125,9.980711936950684,9.980711936950684,9.027118682861328,15.018136246863989,971.2401682865877,0.9204747748154458,1.0863958767370883
LSTM_SAC,5,2,77,1412077,1,0,0,210.85617958877322,787,881.4483642578125,9.998261451721191,9.998261451721191,11.292617797851562,13.270045788875832,1043.2415944589993,0.8449129798308234,1.183553837935156
LSTM_SAC,5,2,78,1412078,0,0,1,-116.25914708812994,2200,904.9945068359375,127.88493347167969,11.062337875366211,0.8747367858886719,9.270772994539955,2038.0929854123865,0.4440398516227764,nan
LSTM_SAC,5,2,79,1412079,1,0,0,209.24335804283143,754,960.2557373046875,9.998798370361328,9.998798370361328,7.387248992919922,14.349686959536069,1080.951727886866,0.8883428487430008,1.1256915068489528
LSTM_SAC,5,2,80,1412080,1,0,0,209.49539417397563,671,995.1287841796875,9.928279876708984,9.928279876708984,11.747146606445312,15.362525961082845,1028.9533835225511,0.9671271800214433,1.0339901728103928
LSTM_SAC,5,2,81,1412081,1,0,0,206.39390443917847,672,884.4815063476562,9.948305130004883,9.948305130004883,7.2327880859375,14.507364819979383,974.0566761956491,0.9080390576471952,1.1012742145597607
LSTM_SAC,5,2,82,1412082,1,0,0,207.89967485453417,662,976.09033203125,9.97754955291748,9.97754955291748,9.019660949707031,15.443583193502397,1020.6486747780326,0.9563431140921502,1.0456498146580926
LSTM_SAC,5,2,83,1412083,0,1,0,-144.43990833026413,2017,969.1948852539062,129.53671264648438,16.439891815185547,0.0,8.813420932217287,1775.8033140829114,0.5457782838717323,nan
LSTM_SAC,5,2,84,1412084,1,0,0,191.9679030728077,656,991.665283203125,9.738228797912598,9.738228797912598,3.135772705078125,15.483610484203915,1014.0736445405889,0.977902629204395,1.0225966984193335
LSTM_SAC,5,2,85,1412085,1,0,0,207.11745560401982,675,964.87890625,9.995891571044922,9.995891571044922,4.156806945800781,15.027295033931733,1012.7023787616066,0.9527763797986848,1.0495642222063621
LSTM_SAC,5,2,86,1412086,1,0,0,207.8546835343248,684,925.5289916992188,9.98088264465332,9.98088264465332,6.805721282958984,14.482137807628565,990.0713346313847,0.9348104114576796,1.0697356252597445
LSTM_SAC,5,2,87,1412087,0,1,0,-133.63508581408325,906,967.5496215820312,129.64366149902344,23.603620529174805,0.0105438232421875,12.955794032506859,1173.2774017943032,0.8246554651971898,nan
LSTM_SAC,5,2,88,1412088,1,0,0,207.7408709038492,598,897.7972412109375,9.877358436584473,9.877358436584473,10.794944763183594,15.508479485144981,925.4055433429348,0.9701662667458582,1.030751155009966
LSTM_SAC,5,2,89,1412089,1,0,0,206.47863030635472,578,896.9299926757812,9.795167922973633,9.795167922973633,13.248538970947266,15.885367462276175,916.2060196702647,0.9789610343300071,1.0214911165329392
LSTM_SAC,5,2,90,1412090,1,0,0,204.5579264150024,681,863.9934692382812,9.995168685913086,9.995168685913086,4.242156982421875,14.104452885632648,960.1304545339038,0.899870913539252,1.1112704999730836
LSTM_SAC,5,2,91,1412091,1,0,0,205.78995412391805,674,885.4929809570312,9.994397163391113,9.994397163391113,7.062614440917969,14.48396043413117,975.8362776495551,0.9074196166285917,1.102025988500645
LSTM_SAC,5,2,92,1412092,0,1,0,-135.65959751150058,842,965.821044921875,130.6422882080078,25.944231033325195,0.00457763671875,13.438422991232747,1130.8404976935262,0.8540736265563299,nan
LSTM_SAC,5,2,93,1412093,1,0,0,208.0734239895993,617,935.8090209960938,9.896169662475586,9.896169662475586,16.581775665283203,15.57333129354582,959.9765110794103,0.9748249151886619,1.0258252373519463
LSTM_SAC,5,2,94,1412094,1,0,0,179.96512018814263,693,957.2366943359375,9.985156059265137,9.985156059265137,1.6309814453125,14.858688964988247,1029.0900455004612,0.9301777803811323,1.0750633062749129
LSTM_SAC,5,2,95,1412095,1,0,0,178.55156493169363,706,936.7349853515625,9.983077049255371,9.983077049255371,2.2581520080566406,14.485413890638027,1022.0824588114203,0.9164964893741465,1.0911116535567702
LSTM_SAC,5,2,96,1412096,0,1,0,-156.8696858480026,2131,939.8109130859375,129.3719940185547,12.094741821289062,0.0498504638671875,9.42897879971075,2007.9080773527685,0.4680547499589656,nan
LSTM_SAC,5,2,97,1412097,1,0,0,208.95957081214462,734,990.9824829101562,9.974292755126953,9.974292755126953,6.907772064208984,14.556601433890393,1067.97450116186,0.9279083740595461,1.0776926127146123
LSTM_SAC,5,2,98,1412098,0,1,0,-165.7801794221139,1777,959.9953002929688,129.12814331054688,30.6959171295166,0.0,9.310792730776326,1653.2944837698308,0.5806559628167355,nan
LSTM_SAC,5,2,99,1412099,1,0,0,205.46981205641188,615,889.5140991210938,9.953700065612793,9.953700065612793,6.325969696044922,15.043329538368598,923.6422489733147,0.9630504668986758,1.0383671825842244
LSTM_SAC,5,2,100,1412100,0,1,0,-151.97121531297566,1541,922.991455078125,129.1591339111328,13.762810707092285,0.00177001953125,9.770180756592426,1504.1153614382076,0.6136440586549009,nan
LSTM_SAC,5,2,101,1412101,1,0,0,204.40750887536035,682,920.5217895507812,9.992876052856445,9.992876052856445,6.322502136230469,14.74719398575794,1004.6168199782992,0.9162914369387778,1.0913558281641076
LSTM_SAC,5,2,102,1412102,0,1,0,-155.94799979020948,2174,955.7199096679688,129.37112426757812,15.675020217895508,0.010833740234375,9.434454459028718,2049.7160624414396,0.4662694151547996,nan
LSTM_SAC,5,2,103,1412103,1,0,0,185.6745165659006,681,975.0693969726562,9.931402206420898,9.931402206420898,2.107746124267578,14.874697090070503,1011.8988170100884,0.9636036534302372,1.0377710757324332
LSTM_SAC,5,2,104,1412104,0,1,0,-172.93408562412486,1026,995.7072143554688,129.18841552734375,25.38963508605957,0.0143890380859375,12.221397876390936,1253.2824813458863,0.7944794802255511,nan
LSTM_SAC,5,2,105,1412105,1,0,0,193.8159823173374,682,989.951904296875,9.894163131713867,9.894163131713867,1.9140853881835938,15.027578778980065,1022.897832929698,0.9677915745129091,1.0332803325998179
LSTM_SAC,5,2,106,1412106,1,0,0,206.38816392057504,578,900.1121215820312,9.803841590881348,9.803841590881348,25.143783569335938,15.840952728755747,914.3455911203818,0.9844331621691207,1.0158129961780027
LSTM_SAC,5,2,107,1412107,1,0,0,206.78495250312233,616,865.2025146484375,9.9202880859375,9.9202880859375,8.66250991821289,15.220811045111773,936.8020285780041,0.9235702829996544,1.082754629947718
LSTM_SAC,5,2,108,1412108,1,0,0,208.4964233403873,679,875.49951171875,9.962363243103027,9.962363243103027,4.913261413574219,13.99994215557958,949.8357160314926,0.9217378299656633,1.0849071910580605
LSTM_SAC,5,2,109,1412109,1,0,0,194.54523842454324,631,971.3334350585938,9.939970970153809,9.939970970153809,2.9839744567871094,15.787577170766477,994.1735002019119,0.9770260773007131,1.0235141346101613
LSTM_SAC,5,2,110,1412110,1,0,0,209.12466553754558,664,979.4840087890625,9.955071449279785,9.955071449279785,23.945154190063477,15.036664099039802,997.4674045477279,0.981970943935938,1.0183600708100364
LSTM_SAC,5,2,111,1412111,1,0,0,208.27394687656408,649,960.9185791015625,9.973358154296875,9.973358154296875,10.508560180664062,15.307860850369435,992.5035960439877,0.9681764206514518,1.0328696079244888
LSTM_SAC,5,2,112,1412112,1,0,0,207.43930595053402,597,912.1029663085938,9.765983581542969,9.765983581542969,12.653480529785156,15.651483304836043,932.8445848904612,0.9777651937762998,1.0227404353982221
LSTM_SAC,5,2,113,1412113,0,1,0,-155.99905924125224,2065,985.8291625976562,129.26861572265625,11.662084579467773,0.0,9.736037175418678,2009.4871137306711,0.4905874518236824,nan
LSTM_SAC,5,2,114,1412114,0,1,0,-154.33102898947655,2005,891.1854248046875,129.40281677246094,12.139277458190918,0.0,9.536540848982899,1910.7770668823373,0.46639947707702173,nan
LSTM_SAC,5,2,115,1412115,0,1,0,-151.3959766722919,2149,893.0093994140625,129.23631286621094,18.953350067138672,0.0,9.33038780771338,2003.7281276196609,0.4456739350537129,nan
LSTM_SAC,5,2,116,1412116,1,0,0,209.6252342695941,689,951.779052734375,9.9995756149292,9.9995756149292,9.54534912109375,14.75944222525,1016.1989006667601,0.9366070481968469,1.067683616010788
LSTM_SAC,5,2,117,1412117,1,0,0,207.58587239752617,694,970.6353149414062,9.995244979858398,9.995244979858398,6.432041168212891,14.833088691622791,1028.7616388344034,0.9434987448026787,1.0598848228559519
LSTM_SAC,5,2,118,1412118,0,1,0,-154.7005951893729,1583,942.3701171875,129.66183471679688,11.582786560058594,0.0,9.776362382830959,1546.5249999012776,0.6093468371010208,nan
LSTM_SAC,5,2,119,1412119,1,0,0,208.98905196949792,652,921.5086669921875,9.993274688720703,9.993274688720703,11.824573516845703,15.215892977235507,991.4460573503654,0.9294592077504598,1.075894446643084
LSTM_SAC,5,2,120,1412120,1,0,0,207.9691183095083,580,874.9894409179688,9.89866828918457,9.89866828918457,18.050880432128906,15.458473507700296,895.9487476779553,0.9766065784295059,1.0239537825027898
LSTM_SAC,5,2,121,1412121,1,0,0,178.16791855894417,704,917.9345703125,9.968360900878906,9.968360900878906,0.8875732421875,14.302948495542461,1006.5175301243066,0.9119906438183283,1.096502477057433
LSTM_SAC,5,2,122,1412122,1,0,0,208.34799228337275,580,862.2427978515625,9.957554817199707,9.957554817199707,11.577563285827637,15.200420198666638,880.6031100464286,0.9791502982610428,1.0212936683734724
LSTM_SAC,5,2,123,1412123,1,0,0,212.65645957622857,731,859.5933837890625,9.980388641357422,9.980388641357422,9.373870849609375,13.57089799308255,990.7842717099861,0.8675888468692561,1.1526197041473702
LSTM_SAC,5,2,124,1412124,1,0,0,207.98476523842803,641,965.12890625,9.994516372680664,9.994516372680664,9.056816101074219,15.403002942501104,986.618493162946,0.9782189498150863,1.02226602765059
LSTM_SAC,5,2,125,1412125,1,0,0,207.44586276332296,610,902.1578979492188,9.875153541564941,9.875153541564941,8.406852722167969,15.296991994537292,931.180023234609,0.9688329597271889,1.0321696737914319
LSTM_SAC,5,2,126,1412126,1,0,0,197.20196993127303,724,973.521728515625,9.99545955657959,9.99545955657959,4.205558776855469,14.559340300480963,1053.1326404455735,0.9244056172295014,1.0817762044729449
LSTM_SAC,5,2,127,1412127,1,0,0,209.39974383310545,752,875.0518798828125,9.981739044189453,9.981739044189453,10.429641723632812,13.62151919598592,1023.3053086996925,0.8551229749748247,1.1694224448003405
LSTM_SAC,5,2,128,1412128,1,0,0,208.48566026223608,663,935.3297119140625,9.988703727722168,9.988703727722168,7.313087463378906,14.923384728924361,988.4432856392722,0.9462654312120107,1.056785936604663
LSTM_SAC,5,2,129,1412129,1,0,0,211.70443073107646,665,855.5656127929688,9.998353958129883,9.998353958129883,9.047355651855469,14.194696465291475,942.8833676393339,0.9073928358021844,1.1020585137372678
LSTM_SAC,5,2,130,1412130,1,0,0,206.9135776967472,606,939.1967163085938,9.795899391174316,9.795899391174316,12.996112823486328,15.874793879269767,960.4361461802755,0.9778856408558211,1.0226144635121392
LSTM_SAC,5,2,131,1412131,0,1,0,-166.44513548954112,1075,982.7125854492188,129.11558532714844,24.62806510925293,0.0313568115234375,11.858912606682889,1274.0349245473626,0.771338812237314,nan
LSTM_SAC,5,2,132,1412132,1,0,0,209.47495925876768,726,947.3181762695312,9.9624662399292,9.9624662399292,13.513992309570312,14.523726745249483,1053.7614886207393,0.8989872817514607,1.1123627889949013
LSTM_SAC,5,2,133,1412133,1,0,0,208.8316391467862,635,941.0603637695312,9.946213722229004,9.946213722229004,22.388864517211914,15.325305794637034,971.3256962135478,0.9688412109738291,1.0321608832007174
LSTM_SAC,5,2,134,1412134,1,0,0,204.9237894437925,621,902.2346801757812,9.977147102355957,9.977147102355957,4.8751220703125,15.105243280793925,936.489746226153,0.9634218461137326,1.0379669134905098
LSTM_SAC,5,2,135,1412135,1,0,0,206.73827520035059,609,902.8158569335938,9.868585586547852,9.868585586547852,6.1889495849609375,15.227964043519375,926.6758756812387,0.9742520342076408,1.0264284444766902
LSTM_SAC,5,2,136,1412136,0,1,0,-152.44764939348022,2133,852.2055053710938,129.20626831054688,11.18646240234375,0.0,9.190091180454885,1959.2312046492318,0.4349693407030372,nan
LSTM_SAC,5,2,137,1412137,0,1,0,-143.00002727642936,1387,963.9124755859375,129.03790283203125,14.985547065734863,0.0,10.338358384031311,1432.6725385691195,0.672807253322971,nan
